date,store,category,units_sold,unit_price,promotion,day_of_week,is_weekend,month,revenue
2025-05-14,Store_E,Beauty,17,26.69,1,2,0,5,453.79
2025-05-15,Store_A,Electronics,10,142.58,0,3,0,5,1425.83
2025-05-15,Store_A,Groceries,40,15.97,0,3,0,5,638.98
2025-05-15,Store_A,Clothing,24,14.79,0,3,0,5,354.91
2025-05-15,Store_A,Home_Goods,25,73.76,0,3,0,5,1843.88
2025-05-15,Store_A,Toys,14,36.79,0,3,0,5,515.05
2025-05-15,Store_A,Beauty,16,22.83,0,3,0,5,365.35
2025-05-15,Store_B,Electronics,11,81.16,0,3,0,5,892.74
2025-05-15,Store_B,Groceries,43,19.86,0,3,0,5,853.94
2025-05-15,Store_B,Clothing,19,38.26,0,3,0,5,726.96
2025-05-15,Store_B,Home_Goods,18,73.91,0,3,0,5,1330.39
2025-05-15,Store_B,Toys,8,33.89,0,3,0,5,271.16
2025-05-15,Store_B,Beauty,13,19.58,0,3,0,5,254.5
2025-05-15,Store_C,Electronics,16,87.52,1,3,0,5,1400.32
2025-05-15,Store_C,Groceries,65,13.67,0,3,0,5,888.24
2025-05-15,Store_C,Clothing,17,34.21,0,3,0,5,581.57
2025-05-15,Store_C,Home_Goods,19,54.82,0,3,0,5,1041.53
2025-05-15,Store_C,Toys,17,21.08,1,3,0,5,358.3
2025-05-15,Store_C,Beauty,22,20.04,0,3,0,5,440.91
2025-05-15,Store_D,Electronics,9,92.92,0,3,0,5,836.24
2025-05-15,Store_D,Groceries,33,8.91,0,3,0,5,293.94
2025-05-15,Store_D,Clothing,8,31.8,0,3,0,5,254.44
2025-05-15,Store_D,Home_Goods,10,50.97,0,3,0,5,509.66
2025-05-15,Store_D,Toys,6,31.89,0,3,0,5,191.36
2025-05-15,Store_D,Beauty,17,20.28,0,3,0,5,344.72
2025-05-15,Store_E,Electronics,12,124.59,0,3,0,5,1495.04
2025-05-15,Store_E,Groceries,41,13.41,0,3,0,5,550.01
2025-05-15,Store_E,Clothing,21,34.37,0,3,0,5,721.83
2025-05-15,Store_E,Home_Goods,10,42.23,0,3,0,5,422.31
2025-05-15,Store_E,Toys,16,28.21,0,3,0,5,451.4
2025-05-15,Store_E,Beauty,20,12.61,1,3,0,5,252.29
2025-05-16,Store_A,Electronics,6,140.75,0,4,0,5,844.51
2025-05-16,Store_A,Groceries,56,12.07,0,4,0,5,675.68
2025-05-16,Store_A,Clothing,25,47.77,0,4,0,5,1194.37
2025-05-16,Store_A,Home_Goods,10,80.38,0,4,0,5,803.78
2025-05-16,Store_A,Toys,11,18.3,0,4,0,5,201.29
2025-05-16,Store_A,Beauty,20,17.1,1,4,0,5,342.04
2025-05-16,Store_B,Electronics,9,59.88,0,4,0,5,538.96
2025-05-16,Store_B,Groceries,65,14.58,1,4,0,5,947.42
2025-05-16,Store_B,Clothing,21,44.36,0,4,0,5,931.51
2025-05-16,Store_B,Home_Goods,12,65.5,0,4,0,5,785.97
2025-05-16,Store_B,Toys,11,25.97,1,4,0,5,285.62
2025-05-16,Store_B,Beauty,18,21.7,1,4,0,5,390.54
2025-05-16,Store_C,Electronics,9,108.86,0,4,0,5,979.75
2025-05-16,Store_C,Groceries,72,12.42,1,4,0,5,894.27
2025-05-16,Store_C,Clothing,20,27.31,0,4,0,5,546.13
2025-05-16,Store_C,Home_Goods,13,59.13,0,4,0,5,768.72
2025-05-16,Store_C,Toys,17,19.52,0,4,0,5,331.79
2025-05-16,Store_C,Beauty,21,24.6,0,4,0,5,516.58
2025-05-16,Store_D,Electronics,3,95.12,0,4,0,5,285.36
2025-05-16,Store_D,Groceries,36,21.9,1,4,0,5,788.37
2025-05-16,Store_D,Clothing,15,35.61,0,4,0,5,534.16
2025-05-16,Store_D,Home_Goods,5,56.97,0,4,0,5,284.84
2025-05-16,Store_D,Toys,9,23.55,0,4,0,5,211.96
2025-05-16,Store_D,Beauty,13,24.42,0,4,0,5,317.45
2025-05-16,Store_E,Electronics,11,99.77,1,4,0,5,1097.51
2025-05-16,Store_E,Groceries,36,15.1,0,4,0,5,543.67
2025-05-16,Store_E,Clothing,16,30.33,0,4,0,5,485.21
2025-05-16,Store_E,Home_Goods,14,57.55,0,4,0,5,805.71
2025-05-16,Store_E,Toys,9,29.45,0,4,0,5,265.06
2025-05-16,Store_E,Beauty,18,20.32,0,4,0,5,365.7
2025-05-17,Store_A,Electronics,23,121.79,1,5,1,5,2801.07
2025-05-17,Store_A,Groceries,53,25.36,0,5,1,5,1344.03
2025-05-17,Store_A,Clothing,30,30.21,0,5,1,5,906.27
2025-05-17,Store_A,Home_Goods,9,62.76,0,5,1,5,564.84
2025-05-17,Store_A,Toys,10,21.54,0,5,1,5,215.4
2025-05-17,Store_A,Beauty,19,16.21,0,5,1,5,308.08
2025-05-17,Store_B,Electronics,11,151.12,0,5,1,5,1662.33
2025-05-17,Store_B,Groceries,35,8.87,0,5,1,5,310.48
2025-05-17,Store_B,Clothing,20,34.16,0,5,1,5,683.2
2025-05-17,Store_B,Home_Goods,13,70.34,0,5,1,5,914.46
2025-05-17,Store_B,Toys,8,9.17,0,5,1,5,73.37
2025-05-17,Store_B,Beauty,14,14.4,0,5,1,5,201.64
2025-05-17,Store_C,Electronics,14,94.8,0,5,1,5,1327.2
2025-05-17,Store_C,Groceries,67,19.85,0,5,1,5,1329.72
2025-05-17,Store_C,Clothing,24,25.93,0,5,1,5,622.33
2025-05-17,Store_C,Home_Goods,23,55.78,1,5,1,5,1282.9
2025-05-17,Store_C,Toys,19,12.97,0,5,1,5,246.51
2025-05-17,Store_C,Beauty,25,17.21,0,5,1,5,430.21
2025-05-17,Store_D,Electronics,2,97.68,0,5,1,5,195.35
2025-05-17,Store_D,Groceries,43,15.49,0,5,1,5,666.01
2025-05-17,Store_D,Clothing,15,19.58,0,5,1,5,293.67
2025-05-17,Store_D,Home_Goods,10,73.63,0,5,1,5,736.31
2025-05-17,Store_D,Toys,6,31.63,0,5,1,5,189.78
2025-05-17,Store_D,Beauty,11,23.17,0,5,1,5,254.89
2025-05-17,Store_E,Electronics,12,116.27,0,5,1,5,1395.21
2025-05-17,Store_E,Groceries,57,10.45,0,5,1,5,595.63
2025-05-17,Store_E,Clothing,29,26.43,1,5,1,5,766.37
2025-05-17,Store_E,Home_Goods,18,49.45,0,5,1,5,890.05
2025-05-17,Store_E,Toys,13,14.63,0,5,1,5,190.24
2025-05-17,Store_E,Beauty,22,14.48,0,5,1,5,318.49
2025-05-18,Store_A,Electronics,11,129.98,0,6,1,5,1429.8
2025-05-18,Store_A,Groceries,52,14.76,0,6,1,5,767.77
2025-05-18,Store_A,Clothing,25,44.79,0,6,1,5,1119.77
2025-05-18,Store_A,Home_Goods,17,68.51,0,6,1,5,1164.61
2025-05-18,Store_A,Toys,16,11.73,0,6,1,5,187.64
2025-05-18,Store_A,Beauty,10,28.96,0,6,1,5,289.62
2025-05-18,Store_B,Electronics,10,114.44,0,6,1,5,1144.39
2025-05-18,Store_B,Groceries,69,10.39,1,6,1,5,716.76
2025-05-18,Store_B,Clothing,18,29.24,0,6,1,5,526.38
2025-05-18,Store_B,Home_Goods,19,53.35,1,6,1,5,1013.7
2025-05-18,Store_B,Toys,15,35.82,0,6,1,5,537.27
2025-05-18,Store_B,Beauty,17,22.58,0,6,1,5,383.83
2025-05-18,Store_C,Electronics,10,104.9,0,6,1,5,1049.01
2025-05-18,Store_C,Groceries,62,24.63,0,6,1,5,1527.22
2025-05-18,Store_C,Clothing,29,18.84,0,6,1,5,546.33
2025-05-18,Store_C,Home_Goods,22,55.33,0,6,1,5,1217.31
2025-05-18,Store_C,Toys,22,20.41,0,6,1,5,449.08
2025-05-18,Store_C,Beauty,25,17.55,0,6,1,5,438.77
2025-05-18,Store_D,Electronics,6,134.05,0,6,1,5,804.28
2025-05-18,Store_D,Groceries,35,21.75,0,6,1,5,761.21
2025-05-18,Store_D,Clothing,18,34.19,0,6,1,5,615.39
2025-05-18,Store_D,Home_Goods,12,57.89,0,6,1,5,694.7
2025-05-18,Store_D,Toys,5,39.77,0,6,1,5,198.85
2025-05-18,Store_D,Beauty,16,10.52,0,6,1,5,168.39
2025-05-18,Store_E,Electronics,11,106.6,0,6,1,5,1172.65
2025-05-18,Store_E,Groceries,56,12.09,0,6,1,5,677.01
2025-05-18,Store_E,Clothing,21,29.67,0,6,1,5,623.0
2025-05-18,Store_E,Home_Goods,13,26.11,0,6,1,5,339.45
2025-05-18,Store_E,Toys,12,1.36,0,6,1,5,16.3
2025-05-18,Store_E,Beauty,21,15.18,0,6,1,5,318.72
2025-05-19,Store_A,Electronics,15,52.75,0,0,0,5,791.28
2025-05-19,Store_A,Groceries,39,19.15,0,0,0,5,746.81
2025-05-19,Store_A,Clothing,14,26.28,0,0,0,5,367.9
2025-05-19,Store_A,Home_Goods,12,66.49,0,0,0,5,797.93
2025-05-19,Store_A,Toys,9,19.38,0,0,0,5,174.39
2025-05-19,Store_A,Beauty,22,28.03,0,0,0,5,616.76
2025-05-19,Store_B,Electronics,5,87.46,0,0,0,5,437.3
2025-05-19,Store_B,Groceries,39,9.41,0,0,0,5,367.11
2025-05-19,Store_B,Clothing,21,36.91,0,0,0,5,775.01
2025-05-19,Store_B,Home_Goods,7,47.05,0,0,0,5,329.35
2025-05-19,Store_B,Toys,11,17.61,0,0,0,5,193.71
2025-05-19,Store_B,Beauty,9,14.44,0,0,0,5,129.99
2025-05-19,Store_C,Electronics,11,78.13,1,0,0,5,859.4
2025-05-19,Store_C,Groceries,52,21.73,0,0,0,5,1130.11
2025-05-19,Store_C,Clothing,20,27.66,0,0,0,5,553.24
2025-05-19,Store_C,Home_Goods,18,84.71,0,0,0,5,1524.79
2025-05-19,Store_C,Toys,15,20.59,0,0,0,5,308.83
2025-05-19,Store_C,Beauty,14,11.72,0,0,0,5,164.04
2025-05-19,Store_D,Electronics,3,121.24,0,0,0,5,363.73
2025-05-19,Store_D,Groceries,27,23.96,0,0,0,5,646.84
2025-05-19,Store_D,Clothing,25,23.26,1,0,0,5,581.45
2025-05-19,Store_D,Home_Goods,7,49.3,0,0,0,5,345.07
2025-05-19,Store_D,Toys,4,23.55,0,0,0,5,94.19
2025-05-19,Store_D,Beauty,13,10.7,1,0,0,5,139.12
2025-05-19,Store_E,Electronics,4,99.95,0,0,0,5,399.81
2025-05-19,Store_E,Groceries,42,14.04,0,0,0,5,589.63
2025-05-19,Store_E,Clothing,18,50.46,0,0,0,5,908.35
2025-05-19,Store_E,Home_Goods,16,37.34,0,0,0,5,597.44
2025-05-19,Store_E,Toys,9,17.07,0,0,0,5,153.64
2025-05-19,Store_E,Beauty,5,27.91,0,0,0,5,139.55
2025-05-20,Store_A,Electronics,5,104.78,0,1,0,5,523.89
2025-05-20,Store_A,Groceries,48,10.08,0,1,0,5,483.79
2025-05-20,Store_A,Clothing,19,45.46,0,1,0,5,863.74
2025-05-20,Store_A,Home_Goods,16,96.03,0,1,0,5,1536.55
2025-05-20,Store_A,Toys,7,26.29,0,1,0,5,184.05
2025-05-20,Store_A,Beauty,19,8.96,0,1,0,5,170.18
2025-05-20,Store_B,Electronics,5,134.32,0,1,0,5,671.61
2025-05-20,Store_B,Groceries,36,19.12,0,1,0,5,688.35
2025-05-20,Store_B,Clothing,14,35.09,0,1,0,5,491.26
2025-05-20,Store_B,Home_Goods,8,74.65,0,1,0,5,597.2
2025-05-20,Store_B,Toys,10,16.91,0,1,0,5,169.06
2025-05-20,Store_B,Beauty,21,22.37,0,1,0,5,469.87
2025-05-20,Store_C,Electronics,8,161.42,0,1,0,5,1291.34
2025-05-20,Store_C,Groceries,61,4.39,0,1,0,5,267.71
2025-05-20,Store_C,Clothing,26,40.12,0,1,0,5,1043.03
2025-05-20,Store_C,Home_Goods,22,61.8,0,1,0,5,1359.55
2025-05-20,Store_C,Toys,12,23.87,0,1,0,5,286.46
2025-05-20,Store_C,Beauty,19,17.39,0,1,0,5,330.36
2025-05-20,Store_D,Electronics,9,123.86,0,1,0,5,1114.7
2025-05-20,Store_D,Groceries,25,17.6,0,1,0,5,440.12
2025-05-20,Store_D,Clothing,16,39.03,0,1,0,5,624.54
2025-05-20,Store_D,Home_Goods,3,35.83,0,1,0,5,107.5
2025-05-20,Store_D,Toys,4,35.05,0,1,0,5,140.21
2025-05-20,Store_D,Beauty,17,24.81,0,1,0,5,421.85
2025-05-20,Store_E,Electronics,5,120.2,0,1,0,5,600.99
2025-05-20,Store_E,Groceries,53,17.56,1,1,0,5,930.68
2025-05-20,Store_E,Clothing,17,37.16,0,1,0,5,631.75
2025-05-20,Store_E,Home_Goods,17,53.76,0,1,0,5,913.96
2025-05-20,Store_E,Toys,11,34.13,0,1,0,5,375.43
2025-05-20,Store_E,Beauty,21,16.9,1,1,0,5,354.85
2025-05-21,Store_A,Electronics,9,149.47,0,2,0,5,1345.22
2025-05-21,Store_A,Groceries,47,21.04,0,2,0,5,989.0
2025-05-21,Store_A,Clothing,22,26.76,0,2,0,5,588.69
2025-05-21,Store_A,Home_Goods,25,77.26,0,2,0,5,1931.38
2025-05-21,Store_A,Toys,9,23.13,0,2,0,5,208.21
2025-05-21,Store_A,Beauty,14,18.22,0,2,0,5,255.12
2025-05-21,Store_B,Electronics,6,108.99,0,2,0,5,653.95
2025-05-21,Store_B,Groceries,36,14.48,0,2,0,5,521.14
2025-05-21,Store_B,Clothing,12,55.05,0,2,0,5,660.62
2025-05-21,Store_B,Home_Goods,9,37.62,0,2,0,5,338.59
2025-05-21,Store_B,Toys,10,22.12,0,2,0,5,221.25
2025-05-21,Store_B,Beauty,8,11.21,0,2,0,5,89.65
2025-05-21,Store_C,Electronics,12,102.09,0,2,0,5,1225.03
2025-05-21,Store_C,Groceries,46,19.54,0,2,0,5,898.93
2025-05-21,Store_C,Clothing,21,25.62,0,2,0,5,538.1
2025-05-21,Store_C,Home_Goods,18,51.24,0,2,0,5,922.24
2025-05-21,Store_C,Toys,14,26.27,0,2,0,5,367.74
2025-05-21,Store_C,Beauty,19,12.55,0,2,0,5,238.52
2025-05-21,Store_D,Electronics,13,83.74,0,2,0,5,1088.67
2025-05-21,Store_D,Groceries,28,5.53,0,2,0,5,154.77
2025-05-21,Store_D,Clothing,11,35.46,0,2,0,5,390.06
2025-05-21,Store_D,Home_Goods,3,74.73,0,2,0,5,224.19
2025-05-21,Store_D,Toys,4,23.59,0,2,0,5,94.37
2025-05-21,Store_D,Beauty,7,19.01,0,2,0,5,133.07
2025-05-21,Store_E,Electronics,19,130.35,0,2,0,5,2476.61
2025-05-21,Store_E,Groceries,35,13.19,0,2,0,5,461.79
2025-05-21,Store_E,Clothing,11,33.35,0,2,0,5,366.89
2025-05-21,Store_E,Home_Goods,11,50.19,0,2,0,5,552.1
2025-05-21,Store_E,Toys,10,29.14,0,2,0,5,291.45
2025-05-21,Store_E,Beauty,31,13.68,1,2,0,5,423.98
2025-05-22,Store_A,Electronics,6,88.4,0,3,0,5,530.42
2025-05-22,Store_A,Groceries,45,12.53,0,3,0,5,563.73
2025-05-22,Store_A,Clothing,17,35.0,0,3,0,5,595.04
2025-05-22,Store_A,Home_Goods,20,35.1,0,3,0,5,701.94
2025-05-22,Store_A,Toys,11,22.88,0,3,0,5,251.71
2025-05-22,Store_A,Beauty,21,26.88,0,3,0,5,564.38
2025-05-22,Store_B,Electronics,4,143.49,0,3,0,5,573.96
2025-05-22,Store_B,Groceries,28,18.9,0,3,0,5,529.14
2025-05-22,Store_B,Clothing,14,25.99,0,3,0,5,363.83
2025-05-22,Store_B,Home_Goods,11,74.81,0,3,0,5,822.95
2025-05-22,Store_B,Toys,9,15.26,0,3,0,5,137.32
2025-05-22,Store_B,Beauty,11,14.87,1,3,0,5,163.55
2025-05-22,Store_C,Electronics,13,89.06,0,3,0,5,1157.76
2025-05-22,Store_C,Groceries,57,13.8,0,3,0,5,786.49
2025-05-22,Store_C,Clothing,38,19.75,1,3,0,5,750.6
2025-05-22,Store_C,Home_Goods,17,74.07,0,3,0,5,1259.21
2025-05-22,Store_C,Toys,14,14.76,1,3,0,5,206.63
2025-05-22,Store_C,Beauty,19,24.2,0,3,0,5,459.88
2025-05-22,Store_D,Electronics,4,94.51,0,3,0,5,378.03
2025-05-22,Store_D,Groceries,25,10.71,0,3,0,5,267.72
2025-05-22,Store_D,Clothing,15,31.86,0,3,0,5,477.93
2025-05-22,Store_D,Home_Goods,10,31.39,1,3,0,5,313.87
2025-05-22,Store_D,Toys,8,35.83,0,3,0,5,286.64
2025-05-22,Store_D,Beauty,12,13.87,0,3,0,5,166.42
2025-05-22,Store_E,Electronics,10,81.08,0,3,0,5,810.8
2025-05-22,Store_E,Groceries,50,10.32,0,3,0,5,516.19
2025-05-22,Store_E,Clothing,21,30.1,0,3,0,5,632.1
2025-05-22,Store_E,Home_Goods,16,58.99,1,3,0,5,943.78
2025-05-22,Store_E,Toys,16,23.37,1,3,0,5,373.86
2025-05-22,Store_E,Beauty,18,11.44,0,3,0,5,205.87
2025-05-23,Store_A,Electronics,8,60.7,0,4,0,5,485.6
2025-05-23,Store_A,Groceries,44,19.11,0,4,0,5,840.93
2025-05-23,Store_A,Clothing,18,51.11,0,4,0,5,920.07
2025-05-23,Store_A,Home_Goods,11,51.46,0,4,0,5,566.06
2025-05-23,Store_A,Toys,11,15.05,0,4,0,5,165.54
2025-05-23,Store_A,Beauty,20,13.84,0,4,0,5,276.89
2025-05-23,Store_B,Electronics,8,105.02,0,4,0,5,840.16
2025-05-23,Store_B,Groceries,38,14.24,0,4,0,5,541.27
2025-05-23,Store_B,Clothing,19,40.52,1,4,0,5,769.84
2025-05-23,Store_B,Home_Goods,5,61.44,0,4,0,5,307.19
2025-05-23,Store_B,Toys,16,18.91,0,4,0,5,302.55
2025-05-23,Store_B,Beauty,18,16.73,0,4,0,5,301.13
2025-05-23,Store_C,Electronics,11,85.57,1,4,0,5,941.27
2025-05-23,Store_C,Groceries,52,11.44,0,4,0,5,594.8
2025-05-23,Store_C,Clothing,20,32.55,0,4,0,5,650.91
2025-05-23,Store_C,Home_Goods,24,30.43,1,4,0,5,730.41
2025-05-23,Store_C,Toys,23,20.34,1,4,0,5,467.93
2025-05-23,Store_C,Beauty,17,13.79,0,4,0,5,234.37
2025-05-23,Store_D,Electronics,7,114.53,0,4,0,5,801.73
2025-05-23,Store_D,Groceries,26,9.54,0,4,0,5,248.03
2025-05-23,Store_D,Clothing,13,44.9,0,4,0,5,583.7
2025-05-23,Store_D,Home_Goods,10,10.61,0,4,0,5,106.09
2025-05-23,Store_D,Toys,7,18.46,0,4,0,5,129.23
2025-05-23,Store_D,Beauty,7,18.87,0,4,0,5,132.12
2025-05-23,Store_E,Electronics,6,163.66,0,4,0,5,981.96
2025-05-23,Store_E,Groceries,52,13.37,1,4,0,5,695.47
2025-05-23,Store_E,Clothing,14,26.88,0,4,0,5,376.31
2025-05-23,Store_E,Home_Goods,11,48.36,0,4,0,5,531.93
2025-05-23,Store_E,Toys,10,31.94,0,4,0,5,319.37
2025-05-23,Store_E,Beauty,14,19.83,0,4,0,5,277.56
2025-05-24,Store_A,Electronics,10,85.28,0,5,1,5,852.81
2025-05-24,Store_A,Groceries,69,19.22,1,5,1,5,1325.96
2025-05-24,Store_A,Clothing,35,33.86,1,5,1,5,1185.27
2025-05-24,Store_A,Home_Goods,17,57.67,0,5,1,5,980.45
2025-05-24,Store_A,Toys,19,22.77,0,5,1,5,432.68
2025-05-24,Store_A,Beauty,40,,1,5,1,5,714.54
2025-05-24,Store_B,Electronics,6,108.15,0,5,1,5,648.91
2025-05-24,Store_B,Groceries,39,11.98,0,5,1,5,467.36
2025-05-24,Store_B,Clothing,30,42.34,0,5,1,5,1270.19
2025-05-24,Store_B,Home_Goods,15,65.81,0,5,1,5,987.09
2025-05-24,Store_B,Toys,9,15.71,0,5,1,5,141.41
2025-05-24,Store_B,Beauty,9,23.88,0,5,1,5,214.96
2025-05-24,Store_C,Electronics,11,132.44,0,5,1,5,1456.89
2025-05-24,Store_C,Groceries,62,13.51,0,5,1,5,837.78
2025-05-24,Store_C,Clothing,36,36.88,1,5,1,5,1327.83
2025-05-24,Store_C,Home_Goods,18,74.59,0,5,1,5,1342.61
2025-05-24,Store_C,Toys,9,16.55,0,5,1,5,148.94
2025-05-24,Store_C,Beauty,24,35.36,0,5,1,5,848.67
2025-05-24,Store_D,Electronics,3,144.68,0,5,1,5,434.03
2025-05-24,Store_D,Groceries,33,18.17,0,5,1,5,599.59
2025-05-24,Store_D,Clothing,20,46.38,0,5,1,5,927.55
2025-05-24,Store_D,Home_Goods,12,37.43,0,5,1,5,449.14
2025-05-24,Store_D,Toys,13,20.76,1,5,1,5,269.9
2025-05-24,Store_D,Beauty,17,24.81,0,5,1,5,421.83
2025-05-24,Store_E,Electronics,15,155.51,0,5,1,5,2332.71
2025-05-24,Store_E,Groceries,53,9.36,0,5,1,5,496.18
2025-05-24,Store_E,Clothing,40,24.85,1,5,1,5,993.98
2025-05-24,Store_E,Home_Goods,13,72.24,0,5,1,5,939.08
2025-05-24,Store_E,Toys,21,28.83,0,5,1,5,605.5
2025-05-24,Store_E,Beauty,29,17.29,1,5,1,5,501.45
2025-05-25,Store_A,Electronics,22,92.7,0,6,1,5,2039.33
2025-05-25,Store_A,Groceries,71,7.9,1,6,1,5,561.14
2025-05-25,Store_A,Clothing,24,41.05,0,6,1,5,985.13
2025-05-25,Store_A,Home_Goods,16,66.87,0,6,1,5,1069.99
2025-05-25,Store_A,Toys,17,30.01,0,6,1,5,510.17
2025-05-25,Store_A,Beauty,16,13.33,0,6,1,5,213.27
2025-05-25,Store_B,Electronics,10,140.19,0,6,1,5,1401.91
2025-05-25,Store_B,Groceries,42,17.85,0,6,1,5,749.79
2025-05-25,Store_B,Clothing,24,41.83,0,6,1,5,1003.96
2025-05-25,Store_B,Home_Goods,17,52.34,0,6,1,5,889.81
2025-05-25,Store_B,Toys,9,21.85,0,6,1,5,196.69
2025-05-25,Store_B,Beauty,8,15.84,0,6,1,5,126.74
2025-05-25,Store_C,Electronics,7,100.94,0,6,1,5,706.56
2025-05-25,Store_C,Groceries,74,13.05,0,6,1,5,965.5
2025-05-25,Store_C,Clothing,22,30.24,0,6,1,5,665.24
2025-05-25,Store_C,Home_Goods,16,52.84,0,6,1,5,845.42
2025-05-25,Store_C,Toys,26,14.91,1,6,1,5,387.63
2025-05-25,Store_C,Beauty,33,10.0,0,6,1,5,329.86
2025-05-25,Store_D,Electronics,2,96.88,0,6,1,5,193.75
2025-05-25,Store_D,Groceries,36,10.0,0,6,1,5,360.13
2025-05-25,Store_D,Clothing,19,26.13,0,6,1,5,496.53
2025-05-25,Store_D,Home_Goods,17,29.09,1,6,1,5,494.49
2025-05-25,Store_D,Toys,14,43.75,0,6,1,5,612.48
2025-05-25,Store_D,Beauty,18,27.19,0,6,1,5,489.42
2025-05-25,Store_E,Electronics,12,146.48,0,6,1,5,1757.75
2025-05-25,Store_E,Groceries,58,17.89,0,6,1,5,1037.83
2025-05-25,Store_E,Clothing,24,42.55,0,6,1,5,1021.21
2025-05-25,Store_E,Home_Goods,13,54.36,0,6,1,5,706.67
2025-05-25,Store_E,Toys,23,36.47,1,6,1,5,838.84
2025-05-25,Store_E,Beauty,36,19.85,0,6,1,5,714.71
2025-05-26,Store_A,Electronics,11,170.95,0,0,0,5,1880.42
2025-05-26,Store_A,Groceries,43,19.62,0,0,0,5,843.8
2025-05-26,Store_A,Clothing,24,35.56,0,0,0,5,853.33
2025-05-26,Store_A,Home_Goods,13,46.19,0,0,0,5,600.43
2025-05-26,Store_A,Toys,11,34.69,0,0,0,5,381.6
2025-05-26,Store_A,Beauty,13,23.49,0,0,0,5,305.34
2025-05-26,Store_B,Electronics,8,151.92,0,0,0,5,1215.32
2025-05-26,Store_B,Groceries,29,21.26,0,0,0,5,616.67
2025-05-26,Store_B,Clothing,21,35.55,0,0,0,5,746.48
2025-05-26,Store_B,Home_Goods,5,22.9,0,0,0,5,114.51
2025-05-26,Store_B,Toys,5,29.38,0,0,0,5,146.9
2025-05-26,Store_B,Beauty,15,28.36,0,0,0,5,425.34
2025-05-26,Store_C,Electronics,13,82.72,0,0,0,5,1075.34
2025-05-26,Store_C,Groceries,44,17.98,0,0,0,5,791.3
2025-05-26,Store_C,Clothing,21,42.11,0,0,0,5,884.23
2025-05-26,Store_C,Home_Goods,35,58.4,1,0,0,5,2043.95
2025-05-26,Store_C,Toys,16,19.1,0,0,0,5,305.66
2025-05-26,Store_C,Beauty,16,24.63,0,0,0,5,394.14
2025-05-26,Store_D,Electronics,4,138.05,0,0,0,5,552.21
2025-05-26,Store_D,Groceries,29,21.73,0,0,0,5,630.26
2025-05-26,Store_D,Clothing,11,30.7,0,0,0,5,337.69
2025-05-26,Store_D,Home_Goods,10,53.27,1,0,0,5,532.66
2025-05-26,Store_D,Toys,14,21.82,1,0,0,5,305.51
2025-05-26,Store_D,Beauty,6,36.09,0,0,0,5,216.53
2025-05-26,Store_E,Electronics,10,140.72,0,0,0,5,1407.21
2025-05-26,Store_E,Groceries,29,18.77,0,0,0,5,544.2
2025-05-26,Store_E,Clothing,20,48.89,0,0,0,5,977.81
2025-05-26,Store_E,Home_Goods,6,57.17,0,0,0,5,343.03
2025-05-26,Store_E,Toys,7,37.76,0,0,0,5,264.29
2025-05-26,Store_E,Beauty,15,28.02,0,0,0,5,420.32
2025-05-27,Store_A,Electronics,8,106.04,0,1,0,5,848.33
2025-05-27,Store_A,Groceries,36,11.39,0,1,0,5,409.91
2025-05-27,Store_A,Clothing,19,41.55,0,1,0,5,789.37
2025-05-27,Store_A,Home_Goods,11,70.28,0,1,0,5,773.03
2025-05-27,Store_A,Toys,4,18.65,0,1,0,5,74.59
2025-05-27,Store_A,Beauty,32,25.79,0,1,0,5,825.16
2025-05-27,Store_B,Electronics,5,102.51,0,1,0,5,512.56
2025-05-27,Store_B,Groceries,55,10.14,1,1,0,5,557.65
2025-05-27,Store_B,Clothing,16,42.97,0,1,0,5,687.48
2025-05-27,Store_B,Home_Goods,8,65.34,0,1,0,5,522.74
2025-05-27,Store_B,Toys,4,24.71,0,1,0,5,98.82
2025-05-27,Store_B,Beauty,19,19.57,0,1,0,5,371.81
2025-05-27,Store_C,Electronics,7,158.31,0,1,0,5,1108.16
2025-05-27,Store_C,Groceries,57,20.31,1,1,0,5,1157.89
2025-05-27,Store_C,Clothing,19,38.0,0,1,0,5,722.06
2025-05-27,Store_C,Home_Goods,16,49.91,0,1,0,5,798.52
2025-05-27,Store_C,Toys,15,32.89,0,1,0,5,493.29
2025-05-27,Store_C,Beauty,16,13.31,0,1,0,5,212.97
2025-05-27,Store_D,Electronics,5,,0,1,0,5,713.74
2025-05-27,Store_D,Groceries,31,16.46,0,1,0,5,510.4
2025-05-27,Store_D,Clothing,10,37.39,0,1,0,5,373.86
2025-05-27,Store_D,Home_Goods,6,58.27,0,1,0,5,349.63
2025-05-27,Store_D,Toys,8,18.01,0,1,0,5,144.06
2025-05-27,Store_D,Beauty,11,18.07,0,1,0,5,198.75
2025-05-27,Store_E,Electronics,11,117.25,1,1,0,5,1289.71
2025-05-27,Store_E,Groceries,49,9.03,1,1,0,5,442.31
2025-05-27,Store_E,Clothing,20,53.14,0,1,0,5,1062.88
2025-05-27,Store_E,Home_Goods,18,53.5,1,1,0,5,963.09
2025-05-27,Store_E,Toys,13,34.86,0,1,0,5,453.12
2025-05-27,Store_E,Beauty,12,21.02,0,1,0,5,252.27
2025-05-28,Store_A,Electronics,9,127.2,0,2,0,5,1144.78
2025-05-28,Store_A,Groceries,46,13.47,0,2,0,5,619.53
2025-05-28,Store_A,Clothing,17,43.4,0,2,0,5,737.86
2025-05-28,Store_A,Home_Goods,7,59.04,0,2,0,5,413.31
